Size;Sick;Death;mindays;maxSickDays;Total;Dead;Immune;Infected;Healthy;Epidemic
40;0.02072;0.0;6;15;1600;0;3;0;1597;0
40;0.02073;0.0;6;15;1600;0;3;0;1597;0
40;0.02074;0.0;6;15;1600;0;3;0;1597;0
40;0.02075;0.0;6;15;1600;0;3;0;1597;0
40;0.02076;0.0;6;15;1600;0;3;0;1597;0
40;0.02077;0.0;6;15;1600;0;3;0;1597;0
40;0.02078;0.0;6;15;1600;0;3;0;1597;0
40;0.02079;0.0;6;15;1600;0;3;0;1597;0
40;0.0208;0.0;6;15;1600;0;3;0;1597;0
40;0.02081;0.0;6;15;1600;0;3;0;1597;0
40;0.02082;0.0;6;15;1600;0;3;0;1597;0
40;0.02083;0.0;6;15;1600;0;3;0;1597;0
40;0.02084;0.0;6;15;1600;0;3;0;1597;0
40;0.02085;0.0;6;15;1600;0;3;0;1597;0
40;0.02086;0.0;6;15;1600;0;3;0;1597;0
40;0.02087;0.0;6;15;1600;0;3;0;1597;0
40;0.02088;0.0;6;15;1600;0;3;0;1597;0
40;0.02089;0.0;6;15;1600;0;3;0;1597;0
40;0.0209;0.0;6;15;1600;0;3;0;1597;0
40;0.02091;0.0;6;15;1600;0;3;0;1597;0
40;0.02092;0.0;6;15;1600;0;3;0;1597;0
40;0.02093;0.0;6;15;1600;0;3;0;1597;0
40;0.02094;0.0;6;15;1600;0;3;0;1597;0
40;0.02095;0.0;6;15;1600;0;3;0;1597;0
40;0.02096;0.0;6;15;1600;0;3;0;1597;0
40;0.02097;0.0;6;15;1600;0;3;0;1597;0
40;0.02098;0.0;6;15;1600;0;3;0;1597;0
40;0.02099;0.0;6;15;1600;0;3;0;1597;0
40;0.021;0.0;6;15;1600;0;3;0;1597;0
40;0.02101;0.0;6;15;1600;0;3;0;1597;0
40;0.02102;0.0;6;15;1600;0;3;0;1597;0
40;0.02103;0.0;6;15;1600;0;3;0;1597;0
40;0.02104;0.0;6;15;1600;0;3;0;1597;0
40;0.02105;0.0;6;15;1600;0;3;0;1597;0
40;0.02106;0.0;6;15;1600;0;3;0;1597;0
40;0.02107;0.0;6;15;1600;0;3;0;1597;0
40;0.02108;0.0;6;15;1600;0;3;0;1597;0
40;0.02109;0.0;6;15;1600;0;3;0;1597;0
40;0.0211;0.0;6;15;1600;0;3;0;1597;0
40;0.02111;0.0;6;15;1600;0;3;0;1597;0
40;0.02112;0.0;6;15;1600;0;3;0;1597;0
40;0.02113;0.0;6;15;1600;0;3;0;1597;0
40;0.02114;0.0;6;15;1600;0;3;0;1597;0
40;0.02115;0.0;6;15;1600;0;3;0;1597;0
40;0.02116;0.0;6;15;1600;0;3;0;1597;0
40;0.02117;0.0;6;15;1600;0;3;0;1597;0
40;0.02118;0.0;6;15;1600;0;3;0;1597;0
40;0.02119;0.0;6;15;1600;0;3;0;1597;0
40;0.0212;0.0;6;15;1600;0;3;0;1597;0
40;0.02121;0.0;6;15;1600;0;3;0;1597;0
40;0.02122;0.0;6;15;1600;0;3;0;1597;0
40;0.02123;0.0;6;15;1600;0;3;0;1597;0
40;0.02124;0.0;6;15;1600;0;3;0;1597;0
40;0.02125;0.0;6;15;1600;0;3;0;1597;0
40;0.02126;0.0;6;15;1600;0;3;0;1597;0
40;0.02127;0.0;6;15;1600;0;3;0;1597;0
40;0.02128;0.0;6;15;1600;0;3;0;1597;0
40;0.02129;0.0;6;15;1600;0;3;0;1597;0
40;0.0213;0.0;6;15;1600;0;3;0;1597;0
40;0.02131;0.0;6;15;1600;0;3;0;1597;0
40;0.02132;0.0;6;15;1600;0;3;0;1597;0
40;0.02133;0.0;6;15;1600;0;3;0;1597;0
40;0.02134;0.0;6;15;1600;0;3;0;1597;0
40;0.02135;0.0;6;15;1600;0;3;0;1597;0
40;0.02136;0.0;6;15;1600;0;3;0;1597;0
40;0.02137;0.0;6;15;1600;0;3;0;1597;0
40;0.02138;0.0;6;15;1600;0;3;0;1597;0
40;0.02139;0.0;6;15;1600;0;3;0;1597;0
40;0.0214;0.0;6;15;1600;0;3;0;1597;0
40;0.02141;0.0;6;15;1600;0;3;0;1597;0
40;0.02142;0.0;6;15;1600;0;3;0;1597;0
40;0.02143;0.0;6;15;1600;0;3;0;1597;0
40;0.02144;0.0;6;15;1600;0;3;0;1597;0
40;0.02145;0.0;6;15;1600;0;3;0;1597;0
40;0.02146;0.0;6;15;1600;0;3;0;1597;0
40;0.02147;0.0;6;15;1600;0;3;0;1597;0
40;0.02148;0.0;6;15;1600;0;3;0;1597;0
40;0.02149;0.0;6;15;1600;0;3;0;1597;0
40;0.0215;0.0;6;15;1600;0;3;0;1597;0
40;0.02151;0.0;6;15;1600;0;3;0;1597;0
40;0.02152;0.0;6;15;1600;0;3;0;1597;0
40;0.02153;0.0;6;15;1600;0;3;0;1597;0
40;0.02154;0.0;6;15;1600;0;3;0;1597;0
40;0.02155;0.0;6;15;1600;0;3;0;1597;0
40;0.02156;0.0;6;15;1600;0;3;0;1597;0
40;0.02157;0.0;6;15;1600;0;3;0;1597;0
40;0.02158;0.0;6;15;1600;0;3;0;1597;0
40;0.02159;0.0;6;15;1600;0;3;0;1597;0
40;0.0216;0.0;6;15;1600;0;3;0;1597;0
40;0.02161;0.0;6;15;1600;0;3;0;1597;0
40;0.02162;0.0;6;15;1600;0;3;0;1597;0
40;0.02163;0.0;6;15;1600;0;3;0;1597;0
40;0.02164;0.0;6;15;1600;0;3;0;1597;0
40;0.02165;0.0;6;15;1600;0;3;0;1597;0
40;0.02166;0.0;6;15;1600;0;3;0;1597;0
40;0.02167;0.0;6;15;1600;0;3;0;1597;0
40;0.02168;0.0;6;15;1600;0;3;0;1597;0
40;0.02169;0.0;6;15;1600;0;3;0;1597;0
40;0.0217;0.0;6;15;1600;0;3;0;1597;0
40;0.02171;0.0;6;15;1600;0;3;0;1597;0
40;0.02172;0.0;6;15;1600;0;3;0;1597;0
40;0.02173;0.0;6;15;1600;0;3;0;1597;0
40;0.02174;0.0;6;15;1600;0;3;0;1597;0
40;0.02175;0.0;6;15;1600;0;3;0;1597;0
40;0.02176;0.0;6;15;1600;0;3;0;1597;0
40;0.02177;0.0;6;15;1600;0;3;0;1597;0
40;0.02178;0.0;6;15;1600;0;3;0;1597;0
40;0.02179;0.0;6;15;1600;0;3;0;1597;0
40;0.0218;0.0;6;15;1600;0;3;0;1597;0
40;0.02181;0.0;6;15;1600;0;3;0;1597;0
40;0.02182;0.0;6;15;1600;0;3;0;1597;0
40;0.02183;0.0;6;15;1600;0;3;0;1597;0
40;0.02184;0.0;6;15;1600;0;3;0;1597;0
40;0.02185;0.0;6;15;1600;0;3;0;1597;0
40;0.02186;0.0;6;15;1600;0;3;0;1597;0
40;0.02187;0.0;6;15;1600;0;3;0;1597;0
40;0.02188;0.0;6;15;1600;0;3;0;1597;0
40;0.02189;0.0;6;15;1600;0;3;0;1597;0
40;0.0219;0.0;6;15;1600;0;3;0;1597;0
40;0.02191;0.0;6;15;1600;0;3;0;1597;0
40;0.02192;0.0;6;15;1600;0;3;0;1597;0
40;0.02193;0.0;6;15;1600;0;3;0;1597;0
40;0.02194;0.0;6;15;1600;0;3;0;1597;0
40;0.02195;0.0;6;15;1600;0;3;0;1597;0
40;0.02196;0.0;6;15;1600;0;3;0;1597;0
40;0.02197;0.0;6;15;1600;0;3;0;1597;0
40;0.02198;0.0;6;15;1600;0;3;0;1597;0
40;0.02199;0.0;6;15;1600;0;3;0;1597;0
40;0.022;0.0;6;15;1600;0;3;0;1597;0
40;0.02201;0.0;6;15;1600;0;3;0;1597;0
40;0.02202;0.0;6;15;1600;0;3;0;1597;0
40;0.02203;0.0;6;15;1600;0;3;0;1597;0
40;0.02204;0.0;6;15;1600;0;3;0;1597;0
40;0.02205;0.0;6;15;1600;0;3;0;1597;0
40;0.02206;0.0;6;15;1600;0;3;0;1597;0
40;0.02207;0.0;6;15;1600;0;3;0;1597;0
40;0.02208;0.0;6;15;1600;0;3;0;1597;0
40;0.02209;0.0;6;15;1600;0;3;0;1597;0
40;0.0221;0.0;6;15;1600;0;3;0;1597;0
40;0.02211;0.0;6;15;1600;0;3;0;1597;0
40;0.02212;0.0;6;15;1600;0;3;0;1597;0
40;0.02213;0.0;6;15;1600;0;3;0;1597;0
40;0.02214;0.0;6;15;1600;0;3;0;1597;0
40;0.02215;0.0;6;15;1600;0;3;0;1597;0
40;0.02216;0.0;6;15;1600;0;3;0;1597;0
40;0.02217;0.0;6;15;1600;0;3;0;1597;0
40;0.02218;0.0;6;15;1600;0;3;0;1597;0
40;0.02219;0.0;6;15;1600;0;3;0;1597;0
40;0.0222;0.0;6;15;1600;0;3;0;1597;0
40;0.02221;0.0;6;15;1600;0;3;0;1597;0
40;0.02222;0.0;6;15;1600;0;3;0;1597;0
40;0.02223;0.0;6;15;1600;0;3;0;1597;0
40;0.02224;0.0;6;15;1600;0;3;0;1597;0
40;0.02225;0.0;6;15;1600;0;3;0;1597;0
40;0.02226;0.0;6;15;1600;0;3;0;1597;0
40;0.02227;0.0;6;15;1600;0;3;0;1597;0
40;0.02228;0.0;6;15;1600;0;3;0;1597;0
40;0.02229;0.0;6;15;1600;0;3;0;1597;0
40;0.0223;0.0;6;15;1600;0;3;0;1597;0
40;0.02231;0.0;6;15;1600;0;3;0;1597;0
40;0.02232;0.0;6;15;1600;0;3;0;1597;0
40;0.02233;0.0;6;15;1600;0;3;0;1597;0
40;0.02234;0.0;6;15;1600;0;3;0;1597;0
40;0.02235;0.0;6;15;1600;0;3;0;1597;0
40;0.02236;0.0;6;15;1600;0;3;0;1597;0
40;0.02237;0.0;6;15;1600;0;3;0;1597;0
40;0.02238;0.0;6;15;1600;0;3;0;1597;0
40;0.02239;0.0;6;15;1600;0;3;0;1597;0
40;0.0224;0.0;6;15;1600;0;3;0;1597;0
40;0.02241;0.0;6;15;1600;0;3;0;1597;0
40;0.02242;0.0;6;15;1600;0;3;0;1597;0
40;0.02243;0.0;6;15;1600;0;3;0;1597;0
40;0.02244;0.0;6;15;1600;0;3;0;1597;0
40;0.02245;0.0;6;15;1600;0;3;0;1597;0
40;0.02246;0.0;6;15;1600;0;3;0;1597;0
40;0.02247;0.0;6;15;1600;0;3;0;1597;0
40;0.02248;0.0;6;15;1600;0;3;0;1597;0
40;0.02249;0.0;6;15;1600;0;3;0;1597;0
40;0.0225;0.0;6;15;1600;0;3;0;1597;0
40;0.02251;0.0;6;15;1600;0;3;0;1597;0
40;0.02252;0.0;6;15;1600;0;3;0;1597;0
40;0.02253;0.0;6;15;1600;0;3;0;1597;0
40;0.02254;0.0;6;15;1600;0;3;0;1597;0
40;0.02255;0.0;6;15;1600;0;3;0;1597;0
40;0.02256;0.0;6;15;1600;0;3;0;1597;0
40;0.02257;0.0;6;15;1600;0;3;0;1597;0
40;0.02258;0.0;6;15;1600;0;3;0;1597;0
40;0.02259;0.0;6;15;1600;0;3;0;1597;0
40;0.0226;0.0;6;15;1600;0;3;0;1597;0
40;0.02261;0.0;6;15;1600;0;3;0;1597;0
40;0.02262;0.0;6;15;1600;0;3;0;1597;0
40;0.02263;0.0;6;15;1600;0;3;0;1597;0
40;0.02264;0.0;6;15;1600;0;3;0;1597;0
40;0.02265;0.0;6;15;1600;0;3;0;1597;0
40;0.02266;0.0;6;15;1600;0;3;0;1597;0
40;0.02267;0.0;6;15;1600;0;3;0;1597;0
40;0.02268;0.0;6;15;1600;0;3;0;1597;0
40;0.02269;0.0;6;15;1600;0;3;0;1597;0
40;0.0227;0.0;6;15;1600;0;3;0;1597;0
40;0.02271;0.0;6;15;1600;0;3;0;1597;0
40;0.02272;0.0;6;15;1600;0;3;0;1597;0
40;0.02273;0.0;6;15;1600;0;3;0;1597;0
40;0.02274;0.0;6;15;1600;0;3;0;1597;0
40;0.02275;0.0;6;15;1600;0;3;0;1597;0
40;0.02276;0.0;6;15;1600;0;3;0;1597;0
40;0.02277;0.0;6;15;1600;0;3;0;1597;0
40;0.02278;0.0;6;15;1600;0;3;0;1597;0
40;0.02279;0.0;6;15;1600;0;739;0;861;0
40;0.0228;0.0;6;15;1600;0;794;0;806;0
40;0.02281;0.0;6;15;1600;0;794;0;806;0
40;0.02282;0.0;6;15;1600;0;794;0;806;0
40;0.02283;0.0;6;15;1600;0;656;0;944;0
40;0.02284;0.0;6;15;1600;0;656;0;944;0
40;0.02285;0.0;6;15;1600;0;656;0;944;0
40;0.02286;0.0;6;15;1600;0;656;0;944;0
40;0.02287;0.0;6;15;1600;0;656;0;944;0
40;0.02288;0.0;6;15;1600;0;656;0;944;0
40;0.02289;0.0;6;15;1600;0;656;0;944;0
40;0.0229;0.0;6;15;1600;0;862;0;738;1
40;0.02291;0.0;6;15;1600;0;891;0;709;1
40;0.02292;0.0;6;15;1600;0;752;0;848;0
40;0.02293;0.0;6;15;1600;0;752;0;848;0
40;0.02294;0.0;6;15;1600;0;752;0;848;0
40;0.02295;0.0;6;15;1600;0;758;0;842;0
40;0.02296;0.0;6;15;1600;0;758;0;842;0
40;0.02297;0.0;6;15;1600;0;850;0;750;1
40;0.02298;0.0;6;15;1600;0;850;0;750;1
40;0.02299;0.0;6;15;1600;0;850;0;750;1
40;0.023;0.0;6;15;1600;0;847;0;753;1
40;0.02301;0.0;6;15;1600;0;847;0;753;1
40;0.02302;0.0;6;15;1600;0;847;0;753;1
40;0.02303;0.0;6;15;1600;0;847;0;753;1
40;0.02304;0.0;6;15;1600;0;407;0;1193;0
40;0.02305;0.0;6;15;1600;0;407;0;1193;0
40;0.02306;0.0;6;15;1600;0;375;0;1225;0
40;0.02307;0.0;6;15;1600;0;375;0;1225;0
40;0.02308;0.0;6;15;1600;0;375;0;1225;0
40;0.02309;0.0;6;15;1600;0;421;0;1179;0
40;0.0231;0.0;6;15;1600;0;421;0;1179;0
40;0.02311;0.0;6;15;1600;0;421;0;1179;0
40;0.02312;0.0;6;15;1600;0;421;0;1179;0
40;0.02313;0.0;6;15;1600;0;421;0;1179;0
40;0.02314;0.0;6;15;1600;0;421;0;1179;0
40;0.02315;0.0;6;15;1600;0;421;0;1179;0
40;0.02316;0.0;6;15;1600;0;421;0;1179;0
40;0.02317;0.0;6;15;1600;0;421;0;1179;0
40;0.02318;0.0;6;15;1600;0;421;0;1179;0
40;0.02319;0.0;6;15;1600;0;421;0;1179;0
40;0.0232;0.0;6;15;1600;0;421;0;1179;0
40;0.02321;0.0;6;15;1600;0;421;0;1179;0
40;0.02322;0.0;6;15;1600;0;421;0;1179;0
40;0.02323;0.0;6;15;1600;0;628;0;972;0
40;0.02324;0.0;6;15;1600;0;628;0;972;0
40;0.02325;0.0;6;15;1600;0;628;0;972;0
40;0.02326;0.0;6;15;1600;0;628;0;972;0
40;0.02327;0.0;6;15;1600;0;534;0;1066;0
40;0.02328;0.0;6;15;1600;0;534;0;1066;0
40;0.02329;0.0;6;15;1600;0;534;0;1066;0
40;0.0233;0.0;6;15;1600;0;534;0;1066;0
40;0.02331;0.0;6;15;1600;0;860;0;740;1
40;0.02332;0.0;6;15;1600;0;387;0;1213;0
40;0.02333;0.0;6;15;1600;0;387;0;1213;0
40;0.02334;0.0;6;15;1600;0;387;0;1213;0
40;0.02335;0.0;6;15;1600;0;387;0;1213;0
40;0.02336;0.0;6;15;1600;0;387;0;1213;0
40;0.02337;0.0;6;15;1600;0;387;0;1213;0
40;0.02338;0.0;6;15;1600;0;387;0;1213;0
40;0.02339;0.0;6;15;1600;0;387;0;1213;0
40;0.0234;0.0;6;15;1600;0;387;0;1213;0
40;0.02341;0.0;6;15;1600;0;387;0;1213;0
40;0.02342;0.0;6;15;1600;0;387;0;1213;0
40;0.02343;0.0;6;15;1600;0;387;0;1213;0
40;0.02344;0.0;6;15;1600;0;640;0;960;0
40;0.02345;0.0;6;15;1600;0;640;0;960;0
40;0.02346;0.0;6;15;1600;0;429;0;1171;0
40;0.02347;0.0;6;15;1600;0;429;0;1171;0
40;0.02348;0.0;6;15;1600;0;429;0;1171;0
40;0.02349;0.0;6;15;1600;0;399;0;1201;0
40;0.0235;0.0;6;15;1600;0;399;0;1201;0
40;0.02351;0.0;6;15;1600;0;626;0;974;0
40;0.02352;0.0;6;15;1600;0;626;0;974;0
40;0.02353;0.0;6;15;1600;0;981;0;619;1
40;0.02354;0.0;6;15;1600;0;772;0;828;0
40;0.02355;0.0;6;15;1600;0;772;0;828;0
40;0.02356;0.0;6;15;1600;0;772;0;828;0
40;0.02357;0.0;6;15;1600;0;772;0;828;0
40;0.02358;0.0;6;15;1600;0;772;0;828;0
40;0.02359;0.0;6;15;1600;0;752;0;848;0
40;0.0236;0.0;6;15;1600;0;752;0;848;0
40;0.02361;0.0;6;15;1600;0;752;0;848;0
40;0.02362;0.0;6;15;1600;0;660;0;940;0
40;0.02363;0.0;6;15;1600;0;660;0;940;0
40;0.02364;0.0;6;15;1600;0;660;0;940;0
40;0.02365;0.0;6;15;1600;0;660;0;940;0
40;0.02366;0.0;6;15;1600;0;660;0;940;0
40;0.02367;0.0;6;15;1600;0;660;0;940;0
40;0.02368;0.0;6;15;1600;0;678;0;922;0
40;0.02369;0.0;6;15;1600;0;678;0;922;0
40;0.0237;0.0;6;15;1600;0;678;0;922;0
40;0.02371;0.0;6;15;1600;0;678;0;922;0
40;0.02372;0.0;6;15;1600;0;678;0;922;0
40;0.02373;0.0;6;15;1600;0;678;0;922;0
40;0.02374;0.0;6;15;1600;0;678;0;922;0
40;0.02375;0.0;6;15;1600;0;666;0;934;0
40;0.02376;0.0;6;15;1600;0;666;0;934;0
40;0.02377;0.0;6;15;1600;0;666;0;934;0
40;0.02378;0.0;6;15;1600;0;666;0;934;0
40;0.02379;0.0;6;15;1600;0;500;0;1100;0
40;0.0238;0.0;6;15;1600;0;500;0;1100;0
40;0.02381;0.0;6;15;1600;0;500;0;1100;0
40;0.02382;0.0;6;15;1600;0;500;0;1100;0
40;0.02383;0.0;6;15;1600;0;500;0;1100;0
40;0.02384;0.0;6;15;1600;0;500;0;1100;0
40;0.02385;0.0;6;15;1600;0;500;0;1100;0
40;0.02386;0.0;6;15;1600;0;500;0;1100;0
40;0.02387;0.0;6;15;1600;0;445;0;1155;0
40;0.02388;0.0;6;15;1600;0;445;0;1155;0
40;0.02389;0.0;6;15;1600;0;445;0;1155;0
40;0.0239;0.0;6;15;1600;0;445;0;1155;0
40;0.02391;0.0;6;15;1600;0;445;0;1155;0
40;0.02392;0.0;6;15;1600;0;712;0;888;0
40;0.02393;0.0;6;15;1600;0;563;0;1037;0
40;0.02394;0.0;6;15;1600;0;563;0;1037;0
40;0.02395;0.0;6;15;1600;0;563;0;1037;0
40;0.02396;0.0;6;15;1600;0;563;0;1037;0
40;0.02397;0.0;6;15;1600;0;563;0;1037;0
40;0.02398;0.0;6;15;1600;0;614;0;986;0
40;0.02399;0.0;6;15;1600;0;550;0;1050;0
40;0.024;0.0;6;15;1600;0;550;0;1050;0
40;0.02401;0.0;6;15;1600;0;550;0;1050;0
40;0.02402;0.0;6;15;1600;0;550;0;1050;0
40;0.02403;0.0;6;15;1600;0;550;0;1050;0
40;0.02404;0.0;6;15;1600;0;550;0;1050;0
40;0.02405;0.0;6;15;1600;0;550;0;1050;0
40;0.02406;0.0;6;15;1600;0;550;0;1050;0
40;0.02407;0.0;6;15;1600;0;550;0;1050;0
40;0.02408;0.0;6;15;1600;0;550;0;1050;0
40;0.02409;0.0;6;15;1600;0;550;0;1050;0
40;0.0241;0.0;6;15;1600;0;550;0;1050;0
40;0.02411;0.0;6;15;1600;0;550;0;1050;0
40;0.02412;0.0;6;15;1600;0;550;0;1050;0
40;0.02413;0.0;6;15;1600;0;550;0;1050;0
40;0.02414;0.0;6;15;1600;0;548;0;1052;0
40;0.02415;0.0;6;15;1600;0;548;0;1052;0
40;0.02416;0.0;6;15;1600;0;548;0;1052;0
40;0.02417;0.0;6;15;1600;0;698;0;902;0
40;0.02418;0.0;6;15;1600;0;698;0;902;0
40;0.02419;0.0;6;15;1600;0;579;0;1021;0
40;0.0242;0.0;6;15;1600;0;794;0;806;0
40;0.02421;0.0;6;15;1600;0;794;0;806;0
40;0.02422;0.0;6;15;1600;0;794;0;806;0
40;0.02423;0.0;6;15;1600;0;884;0;716;1
40;0.02424;0.0;6;15;1600;0;1088;0;512;1
40;0.02425;0.0;6;15;1600;0;1088;0;512;1
40;0.02426;0.0;6;15;1600;0;936;0;664;1
40;0.02427;0.0;6;15;1600;0;936;0;664;1
40;0.02428;0.0;6;15;1600;0;936;0;664;1
40;0.02429;0.0;6;15;1600;0;690;0;910;0
40;0.0243;0.0;6;15;1600;0;685;0;915;0
40;0.02431;0.0;6;15;1600;0;820;0;780;1
40;0.02432;0.0;6;15;1600;0;820;0;780;1
40;0.02433;0.0;6;15;1600;0;820;0;780;1
40;0.02434;0.0;6;15;1600;0;820;0;780;1
40;0.02435;0.0;6;15;1600;0;820;0;780;1
40;0.02436;0.0;6;15;1600;0;820;0;780;1
40;0.02437;0.0;6;15;1600;0;820;0;780;1
40;0.02438;0.0;6;15;1600;0;820;0;780;1
40;0.02439;0.0;6;15;1600;0;820;0;780;1
40;0.0244;0.0;6;15;1600;0;820;0;780;1
40;0.02441;0.0;6;15;1600;0;698;0;902;0
40;0.02442;0.0;6;15;1600;0;966;0;634;1
40;0.02443;0.0;6;15;1600;0;678;0;922;0
40;0.02444;0.0;6;15;1600;0;678;0;922;0
40;0.02445;0.0;6;15;1600;0;882;0;718;1
40;0.02446;0.0;6;15;1600;0;882;0;718;1
40;0.02447;0.0;6;15;1600;0;882;0;718;1
40;0.02448;0.0;6;15;1600;0;882;0;718;1
40;0.02449;0.0;6;15;1600;0;882;0;718;1
40;0.0245;0.0;6;15;1600;0;882;0;718;1
40;0.02451;0.0;6;15;1600;0;882;0;718;1
40;0.02452;0.0;6;15;1600;0;846;0;754;1
40;0.02453;0.0;6;15;1600;0;846;0;754;1
40;0.02454;0.0;6;15;1600;0;846;0;754;1
40;0.02455;0.0;6;15;1600;0;846;0;754;1
40;0.02456;0.0;6;15;1600;0;846;0;754;1
40;0.02457;0.0;6;15;1600;0;891;0;709;1
40;0.02458;0.0;6;15;1600;0;891;0;709;1
40;0.02459;0.0;6;15;1600;0;961;0;639;1
40;0.0246;0.0;6;15;1600;0;961;0;639;1
40;0.02461;0.0;6;15;1600;0;961;0;639;1
40;0.02462;0.0;6;15;1600;0;974;0;626;1
40;0.02463;0.0;6;15;1600;0;974;0;626;1
40;0.02464;0.0;6;15;1600;0;698;0;902;0
40;0.02465;0.0;6;15;1600;0;698;0;902;0
40;0.02466;0.0;6;15;1600;0;698;0;902;0
40;0.02467;0.0;6;15;1600;0;724;0;876;0
40;0.02468;0.0;6;15;1600;0;724;0;876;0
40;0.02469;0.0;6;15;1600;0;724;0;876;0
40;0.0247;0.0;6;15;1600;0;724;0;876;0
40;0.02471;0.0;6;15;1600;0;784;0;816;0
40;0.02472;0.0;6;15;1600;0;784;0;816;0
40;0.02473;0.0;6;15;1600;0;784;0;816;0
40;0.02474;0.0;6;15;1600;0;784;0;816;0
40;0.02475;0.0;6;15;1600;0;912;0;688;1
40;0.02476;0.0;6;15;1600;0;827;0;773;1
40;0.02477;0.0;6;15;1600;0;827;0;773;1
40;0.02478;0.0;6;15;1600;0;827;0;773;1
40;0.02479;0.0;6;15;1600;0;827;0;773;1
40;0.0248;0.0;6;15;1600;0;827;0;773;1
40;0.02481;0.0;6;15;1600;0;827;0;773;1
40;0.02482;0.0;6;15;1600;0;827;0;773;1
40;0.02483;0.0;6;15;1600;0;876;0;724;1
